Моя богиня! Приключения Мини-Богинь;1998;125;48;0;48;DVDRip;3.62 ГБ;Ясухиро Мацумура;Приключения, комедия
Старик Зет;1991;219;1;0;2;DVDRip;667.86 МБ;Хироюки Китакубо;Драма, комедия, фантастика
Волшебник-воин Орфен;1998;270;1;4;24;DVDRip;6.24 ГБ;Хироси Ватанабэ;Приключения, комедия, фэнтези
Горничный в маске;2008;414;13;7;14;DVDRip;3.45 ГБ;Масаюки Сакой;Комедия, мистика, этти
Боевой дворецкий Хаятэ;2007;601;52;12;52;HDTVRip (720p);19.43 ГБ;Кэйитиро Кавагути;Комедия, романтика, повседневность, пародия
Дева Роз;2009;322;2;5;4;DVDRip;402 МБ;Хидэфуми Такаги;Яой, драма
Моя богиня! OVA;1993;253;1;3;5;DVDRip;1.38 ГБ;Хироаки Года;Комедия, романтика, фэнтези
Райдбэк;2009;333;1;7;12;BDRip (1080p);10.75 ГБ;Ацуси Такахаси;Приключения, фантастика, меха, драма
Евангелион 1.11: Ты (не) одинок, Евангелион по-новому (фильм первый);2007;204;1;5;1;BDRip;5.43 ГБ;Масаюки;Драма, фантастика, меха
Первый отряд;2009;2907;1;41;1;DVDRip;896 MБ;Асино Ёсихару;Приключения, история, мистика
Стальная тревога: Фумоффу;2003;675;12;4;12;BDRip (1080p);6.07 ГБ;Ясухиро Такэмото;Приключения, комедия, школа
Первый отряд;2009;1295;1;39;50;DVD;7.98 ГБ;Асино Ёсихару;Приключения, история, мистика
Священные Звери;2005;123;2;1;4;DVDRip;719.93 МБ;Масаюки Сакой;Приключения, фэнтези
Небо и земля, На земле и на небесах;2004;1782;26;36;26;DVDRip;7.12 ГБ;Тосифуми Кавасэ;Боевые искусства, комедия, драма, этти
Боевой дворецкий Хаятэ;2009;239;25;5;25;TVRip;5.16 ГБ;Есиаки Ивасаки;Комедия, романтика, повседневность, пародия
Канокон OVA;2009;313;2;5;2;HDTVRip;695.64 МБ;Ацуси Оцуки;Комедия, этти, романтика
Последняя фантазия VII: Дети пришествия;2005;1023;1;8;3;BDRip (1080p);11.67 ГБ;Тецуя Номура;Приключения, фэнтези
Изгнанник;2003;161;1;6;200;DVD;17.30 ГБ;Койти Тигира;Приключения, фантастика, драма
Бек;2004;989;1;22;26;DVDRip;7.27 ГБ;Осаму Кобаяси;Комедия, драма, романтика, музыкальный
Хроники молодожёнов;2002;306;1;1;8;DVDRip;1.46 ГБ;Юдзи Морияма;Романтика, комедия, эротика, повседневность
Стальная тревога: Фумоффу;2003;331;12;6;59;DVD;15.64 ГБ;Ясухиро Такэмото;Приключения, комедия, школа
Печать ветра;2007;1660;24;24;45;HDTVRip (720р);8.26 ГБ;Дзюнъити Саката;Приключения, мистика, романтика, комедия
Стальная тревога!;2002;1575;24;18;48;DVDRip (HDRip);8.69 ГБ;Койти Тигира;Приключения, комедия, романтика, меха
Хаос Вершина;2008;479;12;15;24;TVRip;2.35 ГБ;Такааки Исияма;Триллер, мистика, романтика, фантастика
Ведьмина служба доставки (Служба доставки Кики);1989;2984;1;16;1;DVDRip;1.46 ГБ;Хаяо Миядзаки;Приключения, комедия, драма, сказка, мультфильм
Порко Россо (Алый Свин);1992;2853;1;11;1;DVDRip;1.46 ГБ;Хаяо Миядзаки;Аниме, мультфильм, фэнтези, мелодрама, приключения
Код Гиас Чёрное Восстание;2008;637;1;32;2;DVDRip;839 МБ;Горо Танигути;Приключения, фантастика, меха, драма
Хаятэ, боевой дворецкий;2009;227;25;20;50;HDTVRip (720p);8.32 ГБ;Есиаки Ивасаки;Комедия, романтика, повседневность, пародия
Яблочное зернышко (фильм второй);2007;774;1;5;1;BDRip (720p);2.45 ГБ;Синдзи Арамаки;Приключения, фантастика, меха
Хроники Валькирии;2009;615;26;14;27;HDTVRip (720p);12.16 ГБ;Ясутака Ямамото;Приключения, романтика, комедия, драма
Мунто OVA-2;2005;172;1;0;1;DVDRip;645 МБ;Есидзи Кигами;Приключения, фэнтези, фантастика
Ранма;1991;135;24;11;24;TVRip;8.68 ГБ;Томоми Мотидзуки;Приключения, комедия, романтика, фэнтези
Стимбой;2004;499;1;1;1;DVDRip;1.36 ГБ;Отомо Кацухиро;Приключения, история, фантастика, паропанк
Токио - Вавилон;1992;128;2;15;4;DVDRip;1.27 ГБ;Тигира Койти;Детектив, мистика, сёдзё
Хроники валькирии;2009;223;26;3;52;TVRip;6.87 ГБ;Ямамото Ясутака;Приключения, романтика, комедия
Принцесса Арите;2001;197;1;1;2;DVDRip;1.35 ГБ;Катабути Сунао;Приключения, анимационный
Арена Ангелов;2001;291;26;9;52;DVDRip;6.87 ГБ;Нисикиори Хироси;Комедия, драма, фантастика, сёнен
Священные звери;2003;325;6;0;6;TVRip;1.84 ГБ;Косака Харумэ;Приключения, фэнтези, сёдзё
Принцесса Немертвых: Красная хроника;2008;278;1;12;13;HDTVRip (720p);5.03 ГБ;Масахико Мурата;Приключения, мистика
Альбом рисунков;2007;178;1;1;13;HDTVRip (720p);4.04 ГБ;Хирайкэ Ёсимаса;Комедия, Повседневность, Школа
Звёздный Флаг 3;2005;122;2;1;2;TVRip;0.98 ГБ;Нагаока Ясутика;Фантастика, романтика, драма
Аллисон и Лилия;2008;354;1;6;26;DVDRip (AVC);7.03 ГБ;Масаеси Нисита;Приключения, комедия, романтика
Звёздный Флаг 2;2001;122;10;2;10;TVRip;2.48 ГБ;Нагаока Ясутика;Приключения, фантастика, романтика, драма
Эрго Прокси;2006;115;23;20;140;DVD;40.79 ГБ;Мурасэ Сюко;Приключения, фантастика, драма
Сенсоролл;2009;173;1;5;1;DVDRip;137 МБ;Ацуя Уки;Приключения, фантастика
Меч чужака;2007;1221;1;15;2;DVDRip (HDRip);1.46 ГБ;Андо Масахиро;Приключения, самурайский боевик
7 самураев;2004;998;1;12;26;DVDRip;5.97 ГБ;Такидзава Тосифуми;Фантастика, меха, приключения, самурайский боевик
Звездный герб;1999;222;13;7;13;TVRip;2.85 ГБ;Нагаока Ясутика;Приключения, фантастика, романтика, драма
Жгучий взор Сяны;2005;719;24;9;24;DVDRip;7.81 ГБ;Такаси Ватанабэ;Приключения, романтика, мистика, школа
Однажды в Токио;2003;666;1;4;1;DVDRip;1.34 ГБ;Сатоси Кон;Комедия, драма, приключения
7 самураев;2004;14;1;3;23;DVD;4.32 ГБ;Такидзава Тосифуми;Приключения, самурайский боевик, фантастика, меха
Баги, монстр Могучей Природы;1984;54;1;17;1;DVDRip;885 МБ;Тэдзука Осаму;Приключения, Фантастика, Драма
Возвращение Рубак на большой экран;1996;191;1;2;2;DVDRip;703.99 МБ;Хироси Ватанабэ;Приключения, комедия, фэнтези,  полнометражный
Призрак в доспехах;1995;354;1;5;1;HDTVRip (1080p);4.59 ГБ;Мамору Осии;Приключения, фантастика
Превосходные Рубаки;1998;148;1;0;2;DVDRip;650 МБ;Хироси Ватанабэ;Приключения, комедия, фэнтези
Кланнад. Другой мир: история Кё;2009;338;1;20;1;HDTVRip (720p);279 МБ;Тацуя Исихара;Романтика, комедия, драма, школа
Последняя фантазия 7: Дети пришествия;2005;755;1;11;24;DVD;7.55 ГБ;Тэцуя Номура;Приключения, фэнтези
Инуяся;2000;250;146;15;145;DVDRip;36.73 ГБ;Масаси Икэда;Приключения, комедия, романтика, фэнтези
Искусство тени;1998;387;1;3;26;DVDRip;5.95 ГБ;Сунага Цукаса;Приключения, фэнтези
Рассвет Марса;2004;165;1;3;26;DVDRip (AVC);6.68 ГБ;Кунихиро Мори;Комедия, фантастика, меха
Пираты черной лагуны;2006;2978;24;40;48;DVDRip;7.89 ГБ;Катабути Сунао;Приключения, боевик, драма
Бесконечное путешествие корабля Ривиас;1999;336;1;5;52;DVDRip;6.18 ГБ;Танигути Горо;Драма, психология, фантастика, меха
Моэтан;2007;82;1;9;27;DVDRip;3.56 ГБ;Кэйитиро Кавагути;Комедия, махо-сёдзё, этти
Унесённый на остров Айран;2007;507;1;6;26;HDTVRip (720p);10.41 ГБ;Окамото Хидэки;Комедия, романтика, повседневность
Блич;2009;1197;1;5;1;HDTVRip (720p);310 МБ;Нориюки Абэ;Приключения, комедия, фэнтези, сёнэн
